Date,Time,Open,High,Low,Close,Vol,OI
2025-05-14,09:24:00,23267,23272,23260,23260,66,0
2025-05-14,09:25:00,23260,23261,23234,23242,270,0
2025-05-14,09:26:00,23246,23249,23240,23241,83,0
2025-05-14,09:27:00,23242,23246,23239,23241,90,0
2025-05-14,09:28:00,23240,23243,23237,23237,71,0
2025-05-14,09:29:00,23240,23251,23238,23250,129,0
2025-05-14,09:30:00,23251,23251,23203,23230,1480,0
2025-05-14,09:31:00,23233,23239,23215,23224,857,0
2025-05-14,09:32:00,23222,23280,23221,23262,840,0
2025-05-14,09:33:00,23262,23265,23225,23226,712,0
2025-05-14,09:34:00,23226,23226,23196,23200,736,0
2025-05-14,09:35:00,23202,23230,23199,23230,596,0
2025-05-14,09:36:00,23228,23241,23213,23234,597,0
2025-05-14,09:37:00,23234,23241,23215,23241,466,0
2025-05-14,09:38:00,23240,23250,23223,23246,501,0
2025-05-14,09:39:00,23247,23248,23210,23220,481,0
2025-05-14,09:40:00,23219,23241,23204,23230,444,0
2025-05-14,09:41:00,23230,23255,23229,23245,459,0
2025-05-14,09:42:00,23243,23268,23243,23250,389,0
2025-05-14,09:43:00,23245,23251,23232,23244,302,0
2025-05-14,09:44:00,23246,23260,23225,23240,306,0
2025-05-14,09:45:00,23239,23252,23224,23229,302,0
2025-05-14,09:46:00,23231,23236,23207,23213,357,0
2025-05-14,09:47:00,23217,23265,23214,23231,514,0
2025-05-14,09:48:00,23233,23277,23230,23261,378,0
2025-05-14,09:49:00,23261,23283,23256,23282,301,0
2025-05-14,09:50:00,23280,23310,23271,23308,814,0
2025-05-14,09:51:00,23309,23315,23289,23294,616,0
2025-05-14,09:52:00,23293,23313,23293,23297,537,0
2025-05-14,09:53:00,23295,23295,23270,23277,420,0
2025-05-14,09:54:00,23275,23294,23268,23284,276,0
2025-05-14,09:55:00,23285,23324,23285,23319,538,0
2025-05-14,09:56:00,23322,23323,23307,23316,598,0
2025-05-14,09:57:00,23316,23321,23285,23289,491,0
2025-05-14,09:58:00,23290,23300,23284,23295,304,0
2025-05-14,09:59:00,23292,23299,23281,23291,274,0
2025-05-14,10:00:00,23290,23305,23285,23293,284,0
2025-05-14,10:01:00,23292,23317,23292,23313,327,0
2025-05-14,10:02:00,23314,23336,23307,23336,873,0
2025-05-14,10:03:00,23334,23336,23308,23320,485,0
2025-05-14,10:04:00,23318,23358,23317,23349,508,0
2025-05-14,10:05:00,23351,23355,23326,23335,594,0
2025-05-14,10:06:00,23332,23350,23327,23332,518,0
2025-05-14,10:07:00,23330,23339,23311,23337,658,0
2025-05-14,10:08:00,23335,23341,23324,23328,282,0
2025-05-14,10:09:00,23327,23335,23302,23305,256,0
2025-05-14,10:10:00,23304,23310,23295,23307,244,0
2025-05-14,10:11:00,23307,23349,23307,23341,537,0
2025-05-14,10:12:00,23341,23344,23333,23338,239,0
2025-05-14,10:13:00,23333,23350,23325,23337,499,0
2025-05-14,10:14:00,23339,23355,23333,23342,282,0
2025-05-14,10:15:00,23343,23372,23336,23372,365,0
2025-05-14,10:16:00,23371,23374,23358,23361,371,0
2025-05-14,10:17:00,23360,23373,23353,23360,381,0
2025-05-14,10:18:00,23357,23358,23338,23348,352,0
2025-05-14,10:19:00,23347,23360,23345,23357,133,0
2025-05-14,10:20:00,23359,23365,23354,23355,159,0
2025-05-14,10:21:00,23355,23356,23339,23353,223,0
2025-05-14,10:22:00,23353,23366,23343,23354,239,0
2025-05-14,10:23:00,23353,23365,23342,23348,159,0
2025-05-14,10:24:00,23345,23352,23342,23348,157,0
2025-05-14,10:25:00,23350,23354,23325,23333,285,0
2025-05-14,10:26:00,23331,23334,23317,23324,264,0
2025-05-14,10:27:00,23325,23328,23309,23313,364,0
2025-05-14,10:28:00,23316,23326,23310,23316,216,0
2025-05-14,10:29:00,23319,23329,23313,23322,144,0
2025-05-14,10:30:00,23322,23323,23301,23301,274,0
2025-05-14,10:31:00,23300,23315,23293,23297,280,0
2025-05-14,10:32:00,23298,23300,23286,23289,258,0
2025-05-14,10:33:00,23290,23313,23287,23303,211,0
2025-05-14,10:34:00,23301,23310,23281,23282,227,0
2025-05-14,10:35:00,23283,23291,23272,23279,345,0
2025-05-14,10:36:00,23280,23285,23272,23274,207,0
2025-05-14,10:37:00,23273,23273,23260,23265,350,0
2025-05-14,10:38:00,23264,23274,23259,23273,232,0
2025-05-14,10:39:00,23275,23277,23268,23270,111,0
2025-05-14,10:40:00,23267,23271,23244,23247,505,0
2025-05-14,10:41:00,23248,23249,23231,23232,391,0
2025-05-14,10:42:00,23231,23238,23223,23224,292,0
2025-05-14,10:43:00,23227,23240,23219,23237,174,0
2025-05-14,10:44:00,23239,23246,23234,23246,208,0
2025-05-14,10:45:00,23246,23254,23239,23252,200,0
2025-05-14,10:46:00,23251,23264,23251,23261,209,0
2025-05-14,10:47:00,23260,23269,23255,23265,176,0
2025-05-14,10:48:00,23263,23268,23259,23259,142,0
2025-05-14,10:49:00,23258,23261,23246,23251,127,0
2025-05-14,10:50:00,23250,23259,23246,23250,199,0
2025-05-14,10:51:00,23251,23256,23242,23253,176,0
2025-05-14,10:52:00,23252,23260,23247,23253,117,0
2025-05-14,10:53:00,23254,23259,23249,23255,66,0
2025-05-14,10:54:00,23255,23256,23246,23255,75,0
2025-05-14,10:55:00,23256,23277,23255,23271,218,0
2025-05-14,10:56:00,23271,23280,23265,23272,151,0
2025-05-14,10:57:00,23273,23290,23270,23285,152,0
2025-05-14,10:58:00,23288,23291,23282,23291,136,0
2025-05-14,10:59:00,23292,23298,23283,23289,186,0
2025-05-14,11:00:00,23289,23293,23281,23285,152,0
2025-05-14,11:01:00,23286,23286,23270,23276,128,0
2025-05-14,11:02:00,23274,23275,23267,23271,115,0
2025-05-14,11:03:00,23271,23273,23262,23266,148,0
2025-05-14,11:04:00,23265,23290,23265,23281,172,0
2025-05-14,11:05:00,23279,23289,23274,23287,130,0
2025-05-14,11:06:00,23285,23308,23285,23306,259,0
2025-05-14,11:07:00,23308,23343,23308,23334,634,0
2025-05-14,11:08:00,23334,23373,23334,23354,643,0
2025-05-14,11:09:00,23354,23355,23335,23338,380,0
2025-05-14,11:10:00,23338,23343,23330,23330,229,0
2025-05-14,11:11:00,23330,23330,23313,23317,240,0
2025-05-14,11:12:00,23315,23329,23310,23325,226,0
2025-05-14,11:13:00,23326,23338,23320,23326,273,0
2025-05-14,11:14:00,23325,23330,23322,23325,78,0
2025-05-14,11:15:00,23326,23341,23322,23338,148,0
2025-05-14,11:16:00,23338,23352,23337,23351,169,0
2025-05-14,11:17:00,23353,23366,23352,23360,206,0
2025-05-14,11:18:00,23361,23380,23360,23373,368,0
2025-05-14,11:19:00,23370,23370,23357,23361,167,0
2025-05-14,11:20:00,23361,23365,23348,23349,260,0
2025-05-14,11:21:00,23348,23349,23339,23345,176,0
2025-05-14,11:22:00,23346,23362,23343,23352,286,0
2025-05-14,11:23:00,23353,23353,23339,23339,110,0
2025-05-14,11:24:00,23337,23343,23333,23343,139,0
2025-05-14,11:25:00,23340,23349,23338,23348,122,0
2025-05-14,11:26:00,23348,23349,23337,23340,219,0
2025-05-14,11:27:00,23337,23361,23337,23360,180,0
2025-05-14,11:28:00,23361,23368,23350,23366,126,0
2025-05-14,11:29:00,23366,23371,23358,23363,115,0
2025-05-14,11:30:00,23362,23372,23353,23366,165,0
2025-05-14,11:31:00,23368,23370,23361,23369,85,0
2025-05-14,11:32:00,23370,23375,23362,23365,121,0
2025-05-14,11:33:00,23366,23375,23365,23372,53,0
2025-05-14,11:34:00,23370,23373,23365,23367,43,0
2025-05-14,11:35:00,23368,23381,23367,23371,184,0
2025-05-14,11:36:00,23374,23374,23360,23363,77,0
2025-05-14,11:37:00,23363,23368,23357,23362,87,0
2025-05-14,11:38:00,23362,23368,23359,23368,62,0
2025-05-14,11:39:00,23369,23377,23368,23374,98,0
2025-05-14,11:40:00,23374,23375,23365,23365,96,0
2025-05-14,11:41:00,23365,23370,23364,23368,42,0
2025-05-14,11:42:00,23369,23378,23365,23376,127,0
2025-05-14,11:43:00,23378,23384,23375,23377,180,0
2025-05-14,11:44:00,23378,23378,23369,23375,64,0
2025-05-14,11:45:00,23373,23373,23362,23362,71,0
2025-05-14,11:46:00,23361,23362,23348,23349,141,0
2025-05-14,11:47:00,23348,23355,23346,23354,84,0
2025-05-14,11:48:00,23354,23367,23353,23365,75,0
2025-05-14,11:49:00,23363,23369,23363,23366,69,0
2025-05-14,11:50:00,23366,23369,23365,23368,27,0
2025-05-14,11:51:00,23369,23371,23366,23370,58,0
2025-05-14,11:52:00,23371,23378,23370,23375,100,0
2025-05-14,11:53:00,23373,23376,23370,23371,49,0
2025-05-14,11:54:00,23372,23373,23365,23372,95,0
2025-05-14,11:55:00,23370,23375,23368,23373,48,0
2025-05-14,11:56:00,23372,23378,23366,23367,69,0
2025-05-14,11:57:00,23366,23369,23362,23362,37,0
2025-05-14,11:58:00,23361,23364,23358,23363,63,0
2025-05-14,11:59:00,23360,23361,23357,23361,54,0
2025-05-14,12:58:00,23368,23368,23368,23368,19,0
2025-05-14,13:00:00,23369,23374,23348,23362,542,0
2025-05-14,13:01:00,23364,23384,23363,23370,289,0
2025-05-14,13:02:00,23371,23381,23358,23378,189,0
2025-05-14,13:03:00,23380,23387,23367,23368,262,0
2025-05-14,13:04:00,23371,23376,23352,23355,123,0
2025-05-14,13:05:00,23353,23365,23351,23362,106,0
2025-05-14,13:06:00,23362,23389,23362,23387,326,0
2025-05-14,13:07:00,23386,23393,23379,23387,158,0
2025-05-14,13:08:00,23385,23391,23374,23374,122,0
2025-05-14,13:09:00,23378,23388,23369,23386,117,0
2025-05-14,13:10:00,23385,23403,23385,23401,301,0
2025-05-14,13:11:00,23403,23404,23391,23400,217,0
2025-05-14,13:12:00,23400,23414,23399,23408,448,0
2025-05-14,13:13:00,23407,23431,23407,23430,364,0
2025-05-14,13:14:00,23429,23435,23422,23424,446,0
2025-05-14,13:15:00,23426,23445,23417,23442,506,0
2025-05-14,13:16:00,23441,23447,23429,23443,283,0
2025-05-14,13:17:00,23443,23443,23423,23427,161,0
2025-05-14,13:18:00,23427,23435,23419,23427,177,0
2025-05-14,13:19:00,23429,23447,23423,23442,217,0
2025-05-14,13:20:00,23442,23445,23434,23442,198,0
2025-05-14,13:21:00,23442,23451,23442,23446,182,0
2025-05-14,13:22:00,23447,23452,23433,23436,207,0
2025-05-14,13:23:00,23438,23452,23436,23439,112,0
2025-05-14,13:24:00,23443,23461,23438,23460,366,0
2025-05-14,13:25:00,23460,23464,23447,23455,355,0
2025-05-14,13:26:00,23456,23457,23439,23447,261,0
2025-05-14,13:27:00,23445,23452,23435,23447,189,0
2025-05-14,13:28:00,23448,23450,23441,23444,110,0
2025-05-14,13:29:00,23444,23446,23421,23425,351,0
2025-05-14,13:30:00,23425,23428,23415,23426,443,0
2025-05-14,13:31:00,23426,23426,23411,23418,213,0
2025-05-14,13:32:00,23417,23430,23413,23424,211,0
2025-05-14,13:33:00,23425,23433,23424,23428,83,0
2025-05-14,13:34:00,23427,23464,23427,23462,399,0
2025-05-14,13:35:00,23462,23473,23460,23472,429,0
2025-05-14,13:36:00,23469,23478,23469,23476,337,0
2025-05-14,13:37:00,23477,23490,23477,23486,682,0
2025-05-14,13:38:00,23492,23505,23489,23499,479,0
2025-05-14,13:39:00,23502,23508,23491,23497,296,0
2025-05-14,13:40:00,23498,23514,23498,23504,253,0
2025-05-14,13:41:00,23504,23516,23493,23504,322,0
2025-05-14,13:42:00,23504,23511,23492,23492,218,0
2025-05-14,13:43:00,23493,23513,23493,23513,211,0
2025-05-14,13:44:00,23513,23518,23501,23513,266,0
2025-05-14,13:45:00,23514,23516,23496,23497,213,0
2025-05-14,13:46:00,23495,23497,23480,23494,351,0
2025-05-14,13:47:00,23495,23497,23465,23467,348,0
2025-05-14,13:48:00,23467,23473,23461,23464,220,0
2025-05-14,13:49:00,23469,23481,23467,23474,208,0
2025-05-14,13:50:00,23473,23479,23463,23466,160,0
2025-05-14,13:51:00,23465,23472,23455,23458,173,0
2025-05-14,13:52:00,23455,23464,23446,23460,308,0
2025-05-14,13:53:00,23461,23487,23461,23476,244,0
2025-05-14,13:54:00,23475,23475,23460,23460,129,0
2025-05-14,13:55:00,23461,23473,23456,23468,140,0
2025-05-14,13:56:00,23470,23480,23465,23466,124,0
2025-05-14,13:57:00,23465,23466,23444,23456,258,0
2025-05-14,13:58:00,23458,23458,23436,23436,204,0
2025-05-14,13:59:00,23437,23450,23431,23433,142,0
2025-05-14,14:00:00,23435,23438,23427,23437,261,0
2025-05-14,14:01:00,23437,23450,23434,23442,282,0
2025-05-14,14:02:00,23444,23459,23441,23456,220,0
2025-05-14,14:03:00,23458,23459,23434,23435,207,0
2025-05-14,14:04:00,23436,23441,23430,23432,200,0
2025-05-14,14:05:00,23432,23444,23430,23437,211,0
2025-05-14,14:06:00,23436,23436,23412,23417,313,0
2025-05-14,14:07:00,23418,23429,23413,23420,247,0
2025-05-14,14:08:00,23419,23425,23414,23419,185,0
2025-05-14,14:09:00,23418,23429,23414,23429,154,0
2025-05-14,14:10:00,23430,23439,23421,23427,237,0
2025-05-14,14:11:00,23429,23432,23423,23429,108,0
2025-05-14,14:12:00,23431,23437,23424,23434,150,0
2025-05-14,14:13:00,23438,23447,23434,23444,274,0
2025-05-14,14:14:00,23445,23445,23430,23434,237,0
2025-05-14,14:15:00,23434,23449,23430,23444,194,0
2025-05-14,14:16:00,23444,23452,23439,23442,180,0
2025-05-14,14:17:00,23441,23445,23431,23438,218,0
2025-05-14,14:18:00,23439,23450,23439,23440,206,0
2025-05-14,14:19:00,23438,23439,23427,23437,178,0
2025-05-14,14:20:00,23436,23438,23431,23434,126,0
2025-05-14,14:21:00,23434,23451,23434,23450,129,0
2025-05-14,14:22:00,23448,23459,23447,23458,151,0
2025-05-14,14:23:00,23456,23465,23450,23451,263,0
2025-05-14,14:24:00,23453,23458,23449,23449,86,0
2025-05-14,14:25:00,23449,23450,23436,23438,157,0
2025-05-14,14:26:00,23437,23445,23435,23438,151,0
2025-05-14,14:27:00,23440,23454,23440,23451,111,0
2025-05-14,14:28:00,23455,23457,23449,23451,164,0
2025-05-14,14:29:00,23451,23456,23449,23450,192,0
2025-05-14,14:30:00,23451,23468,23450,23467,151,0
2025-05-14,14:31:00,23468,23475,23464,23471,168,0
2025-05-14,14:32:00,23471,23475,23471,23474,95,0
2025-05-14,14:33:00,23472,23472,23466,23471,122,0
2025-05-14,14:34:00,23470,23485,23470,23481,152,0
2025-05-14,14:35:00,23481,23499,23481,23495,268,0
2025-05-14,14:36:00,23495,23496,23486,23494,217,0
2025-05-14,14:37:00,23493,23497,23483,23483,147,0
2025-05-14,14:38:00,23483,23489,23477,23480,143,0
2025-05-14,14:39:00,23478,23483,23473,23473,136,0
2025-05-14,14:40:00,23477,23485,23475,23485,102,0
2025-05-14,14:41:00,23483,23485,23471,23472,126,0
2025-05-14,14:42:00,23472,23483,23469,23480,157,0
2025-05-14,14:43:00,23480,23487,23478,23484,123,0
2025-05-14,14:44:00,23485,23496,23484,23494,151,0
2025-05-14,14:45:00,23495,23498,23491,23495,111,0
2025-05-14,14:46:00,23495,23504,23491,23494,217,0
2025-05-14,14:47:00,23494,23496,23490,23493,89,0
2025-05-14,14:48:00,23493,23496,23492,23492,53,0
2025-05-14,14:49:00,23491,23492,23482,23483,180,0
2025-05-14,14:50:00,23483,23502,23483,23499,408,0
2025-05-14,14:51:00,23502,23506,23500,23500,99,0
2025-05-14,14:52:00,23501,23505,23496,23497,147,0
2025-05-14,14:53:00,23497,23501,23486,23489,129,0
2025-05-14,14:54:00,23488,23495,23486,23494,188,0
2025-05-14,14:55:00,23495,23497,23489,23493,181,0
2025-05-14,14:56:00,23491,23501,23489,23500,146,0
2025-05-14,14:57:00,23500,23520,23500,23511,347,0
2025-05-14,14:58:00,23511,23516,23510,23513,141,0
2025-05-14,14:59:00,23512,23521,23510,23516,298,0
2025-05-14,15:00:00,23518,23530,23518,23520,306,0
2025-05-14,15:01:00,23519,23526,23513,23517,227,0
2025-05-14,15:02:00,23518,23524,23513,23523,217,0
2025-05-14,15:03:00,23524,23525,23514,23516,177,0
2025-05-14,15:04:00,23516,23521,23508,23510,114,0
2025-05-14,15:05:00,23509,23510,23495,23499,243,0
2025-05-14,15:06:00,23499,23500,23491,23494,246,0
2025-05-14,15:07:00,23494,23502,23488,23502,209,0
2025-05-14,15:08:00,23503,23523,23501,23519,402,0
2025-05-14,15:09:00,23518,23526,23518,23524,143,0
2025-05-14,15:10:00,23524,23531,23522,23529,214,0
2025-05-14,15:11:00,23529,23532,23522,23531,174,0
2025-05-14,15:12:00,23532,23539,23526,23535,320,0
2025-05-14,15:13:00,23536,23541,23533,23534,299,0
2025-05-14,15:14:00,23534,23534,23525,23532,362,0
2025-05-14,15:15:00,23532,23535,23519,23519,206,0
2025-05-14,15:16:00,23521,23532,23516,23531,196,0
2025-05-14,15:17:00,23531,23535,23520,23520,156,0
2025-05-14,15:18:00,23520,23530,23518,23528,174,0
2025-05-14,15:19:00,23528,23529,23523,23524,113,0
2025-05-14,15:20:00,23526,23527,23520,23520,130,0
2025-05-14,15:21:00,23521,23524,23515,23517,116,0
2025-05-14,15:22:00,23519,23530,23519,23520,206,0
2025-05-14,15:23:00,23520,23522,23516,23519,115,0
2025-05-14,15:24:00,23519,23520,23513,23516,210,0
2025-05-14,15:25:00,23515,23517,23509,23509,194,0
2025-05-14,15:26:00,23509,23515,23509,23514,124,0
2025-05-14,15:27:00,23513,23513,23498,23501,189,0
2025-05-14,15:28:00,23500,23503,23495,23497,199,0
2025-05-14,15:29:00,23497,23499,23487,23487,169,0
2025-05-14,15:30:00,23486,23491,23479,23479,321,0
2025-05-14,15:31:00,23481,23489,23480,23484,200,0
2025-05-14,15:32:00,23484,23484,23472,23479,410,0
2025-05-14,15:33:00,23478,23490,23476,23485,239,0
2025-05-14,15:34:00,23485,23490,23482,23483,197,0
2025-05-14,15:35:00,23482,23494,23482,23493,158,0
2025-05-14,15:36:00,23495,23505,23493,23502,180,0
2025-05-14,15:37:00,23504,23526,23504,23524,259,0
2025-05-14,15:38:00,23524,23530,23522,23526,143,0
2025-05-14,15:39:00,23525,23535,23525,23534,215,0
2025-05-14,15:40:00,23534,23534,23523,23526,231,0
2025-05-14,15:41:00,23526,23528,23521,23526,101,0
2025-05-14,15:42:00,23526,23532,23524,23528,122,0
2025-05-14,15:43:00,23529,23536,23529,23532,143,0
2025-05-14,15:44:00,23532,23533,23521,23521,106,0
2025-05-14,15:45:00,23522,23525,23520,23523,163,0
2025-05-14,15:46:00,23524,23527,23519,23521,88,0
2025-05-14,15:47:00,23522,23527,23521,23523,107,0
2025-05-14,15:48:00,23521,23521,23511,23511,140,0
2025-05-14,15:49:00,23511,23516,23510,23516,117,0
2025-05-14,15:50:00,23515,23525,23513,23519,152,0
2025-05-14,15:51:00,23518,23521,23516,23521,167,0
2025-05-14,15:52:00,23520,23528,23518,23528,252,0
2025-05-14,15:53:00,23528,23536,23525,23534,399,0
2025-05-14,15:54:00,23533,23540,23533,23535,248,0
2025-05-14,15:55:00,23535,23549,23531,23544,431,0
2025-05-14,15:56:00,23544,23550,23541,23545,193,0
2025-05-14,15:57:00,23546,23551,23544,23550,162,0
2025-05-14,15:58:00,23550,23551,23544,23544,261,0
2025-05-14,15:59:00,23544,23551,23543,23544,326,0
2025-05-14,16:00:00,23543,23552,23538,23542,547,0
2025-05-14,16:01:00,23542,23552,23542,23546,335,0
2025-05-14,16:02:00,23546,23549,23540,23549,165,0
2025-05-14,16:03:00,23548,23556,23542,23551,242,0
2025-05-14,16:04:00,23550,23558,23548,23557,173,0
2025-05-14,16:05:00,23556,23566,23553,23562,303,0
2025-05-14,16:06:00,23561,23565,23554,23556,175,0
2025-05-14,16:07:00,23554,23561,23550,23550,219,0
2025-05-14,16:08:00,23551,23555,23542,23551,232,0
2025-05-14,16:09:00,23551,23558,23545,23552,259,0
2025-05-14,16:10:00,23551,23554,23535,23539,231,0
2025-05-14,16:11:00,23538,23539,23529,23529,116,0
2025-05-14,16:12:00,23529,23532,23517,23531,158,0
2025-05-14,16:13:00,23532,23533,23526,23526,99,0
2025-05-14,16:14:00,23526,23526,23521,23522,120,0
2025-05-14,16:15:00,23522,23525,23518,23519,141,0
2025-05-14,16:16:00,23518,23528,23516,23528,77,0
2025-05-14,16:17:00,23526,23526,23518,23523,76,0
2025-05-14,16:18:00,23524,23528,23521,23527,70,0
2025-05-14,16:19:00,23527,23529,23523,23525,78,0
2025-05-14,16:20:00,23524,23537,23524,23534,119,0
2025-05-14,16:21:00,23534,23539,23530,23533,113,0
2025-05-14,16:22:00,23532,23533,23525,23527,106,0
2025-05-14,16:23:00,23527,23534,23526,23533,50,0
2025-05-14,16:24:00,23534,23535,23524,23524,127,0
2025-05-14,16:25:00,23527,23529,23521,23522,95,0
2025-05-14,16:26:00,23522,23524,23517,23517,125,0
2025-05-14,16:27:00,23519,23522,23513,23514,92,0
2025-05-14,16:28:00,23514,23516,23509,23511,151,0
2025-05-14,16:29:00,23511,23523,23506,23517,180,0
2025-05-14,17:15:00,23528,23555,23521,23547,346,0
2025-05-14,17:16:00,23546,23558,23542,23543,114,0
2025-05-14,17:17:00,23545,23554,23545,23552,80,0
2025-05-14,17:18:00,23552,23562,23545,23558,65,0
2025-05-14,17:19:00,23557,23560,23553,23553,65,0
2025-05-14,17:20:00,23555,23562,23554,23554,44,0
2025-05-14,17:21:00,23558,23567,23558,23564,82,0
2025-05-14,17:22:00,23563,23576,23557,23575,131,0
2025-05-14,17:23:00,23575,23585,23575,23582,49,0
2025-05-14,17:24:00,23584,23592,23579,23591,102,0
2025-05-14,17:25:00,23594,23604,23594,23598,125,0
2025-05-14,17:26:00,23597,23610,23594,23610,97,0
2025-05-14,17:27:00,23610,23624,23610,23620,108,0
2025-05-14,17:28:00,23620,23623,23610,23623,59,0
2025-05-14,17:29:00,23624,23624,23609,23609,35,0
2025-05-14,17:30:00,23611,23614,23604,23611,47,0
2025-05-14,17:31:00,23610,23610,23604,23606,63,0
2025-05-14,17:32:00,23605,23605,23597,23599,18,0
2025-05-14,17:33:00,23600,23603,23590,23599,53,0
2025-05-14,17:34:00,23599,23599,23589,23592,34,0
2025-05-14,17:35:00,23589,23593,23588,23592,11,0
2025-05-14,17:36:00,23589,23589,23579,23584,24,0
2025-05-14,17:37:00,23579,23579,23570,23571,60,0
2025-05-14,17:38:00,23570,23575,23569,23571,34,0
2025-05-14,17:39:00,23565,23566,23564,23564,5,0
2025-05-14,17:40:00,23562,23563,23555,23555,60,0
2025-05-14,17:41:00,23553,23553,23541,23545,42,0
2025-05-14,17:42:00,23545,23551,23543,23548,31,0
2025-05-14,17:43:00,23545,23545,23540,23541,24,0
2025-05-14,17:44:00,23542,23548,23542,23546,13,0
2025-05-14,17:45:00,23547,23548,23544,23545,25,0
2025-05-14,17:46:00,23547,23552,23547,23549,16,0
2025-05-14,17:47:00,23549,23555,23549,23554,10,0
2025-05-14,17:48:00,23555,23555,23551,23552,9,0
2025-05-14,17:49:00,23553,23554,23548,23549,18,0
2025-05-14,17:50:00,23548,23555,23545,23555,26,0
2025-05-14,17:51:00,23553,23559,23553,23559,37,0
2025-05-14,17:52:00,23560,23567,23560,23564,17,0
2025-05-14,17:53:00,23565,23568,23565,23565,11,0
2025-05-14,17:54:00,23565,23565,23554,23554,10,0
2025-05-14,17:55:00,23553,23553,23536,23536,39,0
2025-05-14,17:56:00,23536,23538,23533,23535,40,0
2025-05-14,17:57:00,23533,23533,23526,23533,21,0
2025-05-14,17:58:00,23532,23535,23532,23533,9,0
2025-05-14,17:59:00,23533,23533,23520,23521,61,0
2025-05-14,18:00:00,23521,23521,23499,23512,133,0
2025-05-14,18:01:00,23511,23511,23496,23498,68,0
2025-05-14,18:02:00,23498,23503,23487,23489,83,0
2025-05-14,18:03:00,23489,23509,23489,23506,80,0
2025-05-14,18:04:00,23500,23507,23500,23507,11,0
2025-05-14,18:05:00,23507,23513,23505,23513,17,0
2025-05-14,18:06:00,23514,23517,23512,23515,10,0
2025-05-14,18:07:00,23516,23516,23509,23510,9,0
2025-05-14,18:08:00,23511,23512,23508,23509,10,0
2025-05-14,18:09:00,23507,23509,23504,23507,14,0
2025-05-14,18:10:00,23505,23508,23503,23506,38,0
2025-05-14,18:11:00,23508,23510,23508,23508,10,0
2025-05-14,18:12:00,23506,23506,23501,23502,9,0
2025-05-14,18:13:00,23501,23502,23497,23501,57,0
2025-05-14,18:14:00,23500,23502,23498,23501,19,0
2025-05-14,18:15:00,23501,23511,23501,23511,24,0
2025-05-14,18:16:00,23512,23512,23505,23505,14,0
2025-05-14,18:17:00,23506,23510,23503,23510,15,0
2025-05-14,18:18:00,23508,23510,23505,23505,12,0
2025-05-14,18:19:00,23503,23506,23493,23503,35,0
2025-05-14,18:20:00,23500,23505,23497,23505,26,0
2025-05-14,18:21:00,23505,23508,23504,23504,16,0
2025-05-14,18:22:00,23505,23510,23505,23508,17,0
2025-05-14,18:23:00,23508,23509,23504,23506,10,0
2025-05-14,18:24:00,23508,23509,23505,23507,16,0
2025-05-14,18:25:00,23507,23510,23506,23510,19,0
2025-05-14,18:26:00,23512,23513,23509,23509,6,0
2025-05-14,18:27:00,23509,23513,23509,23513,9,0
2025-05-14,18:28:00,23516,23519,23511,23511,55,0
2025-05-14,18:29:00,23510,23510,23504,23504,16,0
2025-05-14,18:30:00,23504,23504,23498,23499,17,0
2025-05-14,18:31:00,23500,23507,23500,23507,11,0
2025-05-14,18:32:00,23510,23512,23508,23509,28,0
2025-05-14,18:33:00,23508,23510,23506,23508,16,0
2025-05-14,18:34:00,23509,23509,23505,23507,16,0
2025-05-14,18:35:00,23508,23516,23508,23516,7,0
2025-05-14,18:36:00,23514,23517,23509,23509,10,0
2025-05-14,18:37:00,23512,23513,23512,23513,2,0
2025-05-14,18:38:00,23510,23512,23509,23512,7,0
2025-05-14,18:39:00,23512,23512,23509,23509,10,0
2025-05-14,18:40:00,23510,23514,23510,23514,5,0
2025-05-14,18:41:00,23516,23518,23514,23518,7,0
2025-05-14,18:42:00,23519,23521,23517,23521,4,0
2025-05-14,18:43:00,23519,23522,23519,23522,4,0
2025-05-14,18:44:00,23524,23525,23522,23524,18,0
2025-05-14,18:45:00,23522,23523,23519,23519,15,0
2025-05-14,18:46:00,23519,23519,23515,23515,7,0
2025-05-14,18:47:00,23514,23514,23512,23512,7,0
2025-05-14,18:48:00,23512,23512,23504,23506,12,0
2025-05-14,18:49:00,23509,23511,23507,23507,8,0
2025-05-14,18:50:00,23505,23513,23505,23510,9,0
2025-05-14,18:51:00,23513,23514,23510,23510,6,0
2025-05-14,18:52:00,23516,23516,23516,23516,2,0
2025-05-14,18:53:00,23519,23519,23514,23515,7,0
2025-05-14,18:54:00,23519,23520,23519,23520,7,0
2025-05-14,18:55:00,23523,23527,23522,23524,48,0
2025-05-14,18:56:00,23523,23524,23522,23524,4,0
2025-05-14,18:57:00,23527,23530,23527,23527,5,0
2025-05-14,18:58:00,23528,23533,23528,23533,11,0
2025-05-14,18:59:00,23533,23537,23533,23536,17,0
2025-05-14,19:00:00,23538,23540,23537,23537,30,0
2025-05-14,19:01:00,23535,23536,23535,23536,5,0
2025-05-14,19:02:00,23535,23542,23535,23537,64,0
2025-05-14,19:03:00,23539,23541,23536,23537,23,0
2025-05-14,19:04:00,23537,23539,23533,23533,11,0
2025-05-14,19:05:00,23532,23535,23530,23535,8,0
2025-05-14,19:06:00,23538,23538,23536,23536,2,0
2025-05-14,19:07:00,23535,23537,23532,23532,8,0
2025-05-14,19:08:00,23530,23530,23520,23522,43,0
